con_legis_num,legislation_number,congress_session,title,cosponsors,bill,gov_track,dc_ratio_aggregate,ratio_binary,manual_coding,URL,canonical_id,in_filter,legislation_id,matched_keywords
115_s.res.408,s.res.408,115,"A resolution commemorating the 59th anniversary of Tibet's 1959 uprising as ""Tibetan Rights Day"", and expressing support for the human rights and religious freedom of the Tibetan people and the Tibetan Buddhist faith community.",2.0,0.0,0.0,0.06552419,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/408?s=6&r=340,115_s.res.408,True,115_s.res.408,china
115_s.res.429,s.res.429,115,"A resolution commemorating the 59th anniversary of Tibet's 1959 uprising as ""Tibetan Rights Day"", and expressing support for the human rights and religious freedom of the Tibetan people and the Tibetan Buddhist faith community.",3.0,0.0,0.0,0.06505771,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/429?s=6&r=319,115_s.res.429,True,115_s.res.429,china
115_s.res.481,s.res.481,115,Dismantling North Korean Labor Camp System,14.0,0.0,0.0,0.03070761,1,0,https://www.congress.gov/bill/115th-congress/senate-bill/3073,115_s.res.481,False,,
115_s.res.520,s.res.520,115,Recognizing contributions of Li Ka-shing in business & philanthropy,1.0,0.0,0.0,0.03129891,1,0,https://www.congress.gov/bill/115th-congress/senate-bill/3107,115_s.res.520,False,,
115_s.res.587,s.res.587,115,"A resolution commemorating July 2018 as ""Liu Xiaobo Victims of Communism Month"".",0.0,0.0,0.0,0.0296496,0,1,https://www.congress.gov/bill/115th-congress/senate-resolution/587?s=6&r=161,115_s.res.587,True,115_s.res.587,china
115_s.res.598,s.res.598,115,A resolution calling upon the United States Senate to give its advice and consent to the ratification of the United Nations Convention on the Law of the Sea.,1.0,0.0,0.0,0.0169027,0,1,https://www.congress.gov/bill/115th-congress/senate-resolution/598?s=6&r=150,115_s.res.598,True,115_s.res.598,china
115_s.res.667,s.res.667,115,A resolution condemning persecution of religious minorities in the People's Republic of China and any actions that limit their free expression and practice of faith,19.0,0.0,0.0,0.06533865,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/667?s=4&r=81,115_s.res.667,True,115_s.res.667,china|people's republic of china
115_s.res.686,s.res.686,115,"A resolution honoring the life, accomplishments, and legacy of Lodi Gyaltsen Gyari.",1.0,0.0,0.0,0.03605313,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/686?s=6&r=62,115_s.res.686,False,,
115_s.res.736,s.res.736,115,A resolution urging the establishment of a Cyber League of Indo-Pacific States to address cyber threats.,1.0,0.0,0.0,0.04232804,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/736?s=6&r=12,115_s.res.736,False,,
115_s.res.83,s.res.83,115,A resolution expressing the sense of the Senate regarding the trafficking of illicit fentanyl into the United States from Mexico and China.,6.0,0.0,0.0,0.06244087,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/83?s=6&r=665,115_s.res.83,True,115_s.res.83,china
115_s.res.90,s.res.90,115,US-Israel economic relations,9.0,0.0,0.0,0.04527938,1,0,https://www.congress.gov/bill/115th-congress/senate-resolution/90?s=6&r=90,115_s.res.90,False,,
115_s.res.92,s.res.92,115,"A resolution expressing concern over the disappearance of David Sneddon, and for other purposes.",8.0,0.0,0.0,0.04963235,1,1,https://www.congress.gov/bill/115th-congress/senate-resolution/92?s=6&r=656,115_s.res.92,True,115_s.res.92,china
116_s.1025,s.1025,116,VERDAD Act of 2019,18.0,1.0,1.0,0.01076611,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1025?s=10&r=13129,116_s.1025,True,116_s.1025,china
116_s.1044,s.1044,116,Fentanyl Sanctions Act,11.0,1.0,1.0,0.00986395,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1044?s=10&r=13110,116_s.1044,True,116_s.1044,china
116_s.1052,s.1052,116,Rare Earth Element Advanced Coal Technologies Act,2.0,1.0,0.0,0.16938111,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1052?s=2&r=1,116_s.1052,False,,
116_s.1060,s.1060,116,Defending Elections from Threats by Establishing Redlines Act of 2019,11.0,1.0,1.0,0.00867618,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1060?s=10&r=13094,116_s.1060,True,116_s.1060,china
116_s.1092,s.1092,116,SECURE IP Act of 2019,0.0,1.0,1.0,0.02635783,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1092?s=10&r=13062,116_s.1092,True,116_s.1092,china|chinese
116_s.1188,s.1188,116,Mongolia Third Neighbor Trade Act,14.0,1.0,0.0,0.05349183,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1188/text?s=4&r=1,116_s.1188,False,,
116_s.1285,s.1285,116,SAVE Act,5.0,1.0,1.0,0.02910762,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1285?s=10&r=12869,116_s.1285,True,116_s.1285,china
116_s.1369,s.1369,116,Vietnam Human Rights Sanctions Act of 2019,3.0,1.0,0.0,0.03770302,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/1369?s=6&r=1,116_s.1369,False,,
116_s.1433,s.1433,116,New START Treaty Improvement Act of 2019,1.0,1.0,1.0,0.07001321,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1433?s=10&r=12721,116_s.1433,True,116_s.1433,china|people's republic of china
116_s.1451,s.1451,116,People s Liberation Army (PLA) Visa Security Act,5.0,1.0,1.0,0.02692998,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1451?s=10&r=12703,116_s.1451,True,116_s.1451,china|chinese|pla|people's liberation army
116_s.1459,s.1459,116,China Technology Transfer Control Act of 2019,2.0,1.0,1.0,0.08695652,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1459?s=10&r=12695,116_s.1459,True,116_s.1459,china|chinese|people's republic of china
116_s.1468,s.1468,116,Cambodia Accountability and Return on Investment Act of 2019,4.0,1.0,1.0,0.01639344,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1468?s=10&r=12686,116_s.1468,True,116_s.1468,china
116_s.1498,s.1498,116,Department of Defense Climate Resiliency and Readiness Act,2.0,1.0,1.0,0.02118906,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1498?s=10&r=12656,116_s.1498,True,116_s.1498,china
116_s.152,s.152,116,Telecommunications Denial Order Enforcement Act,5.0,1.0,1.0,0.01882353,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/152?s=10&r=14002,116_s.152,True,116_s.152,china|chinese
116_s.1589,s.1589,116,"Damon Paul Nelson and Matthew Young Pollard Intelligence Authorization Act for Fiscal Years 2018, 2019, and 2020",0.0,1.0,1.0,0.01217136,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1589?s=10&r=12565,116_s.1589,True,116_s.1589,china
116_s.1625,s.1625,116,United States 5G Leadership Act of 2019,16.0,1.0,1.0,0.01954023,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1625?s=10&r=12529,116_s.1625,True,116_s.1625,china
116_s.1634,s.1634,116,South China Sea and East China Sea Sanctions Act of 2019,16.0,1.0,1.0,0.05482511,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1634?s=10&r=12520,116_s.1634,True,116_s.1634,china|chinese|people's republic of china
116_s.1658,s.1658,116,North Korea Policy Oversight Act of 2019,2.0,1.0,1.0,0.06393915,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/1658?s=10&r=12496,116_s.1658,True,116_s.1658,china
116_s.1661,s.1661,116,United States Employee Ownership Bank Act,4.0,1.0,0.0,0.01259843,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1661?s=8&r=1,116_s.1661,False,,
116_s.1678,s.1678,116,Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019,7.0,1.0,1.0,0.05734767,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1678?s=10&r=12476,116_s.1678,True,116_s.1678,china
116_s.1690,s.1690,116,Modernizing America s Missile Defense Act of 2019,1.0,1.0,1.0,0.01254574,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1690?s=10&r=12464,116_s.1690,True,116_s.1690,china
116_s.1731,s.1731,116,EQUITABLE Act,5.0,1.0,1.0,0.00898876,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1731?s=10&r=12423,116_s.1731,True,116_s.1731,china
116_s.178,s.178,116,UIGHUR Act of 2019,50.0,1.0,1.0,0.06902182,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/178?s=10&r=13976,116_s.178,True,116_s.178,china|chinese
116_s.1790,s.1790,116,National Defense Authorization Act for Fiscal Year 2020,0.0,1.0,1.0,0.01002066,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/1790?s=10&r=12364,116_s.1790,True,116_s.1790,china
116_s.1824,s.1824,116,Hong Kong Policy Reevaluation Act of 2019,2.0,1.0,1.0,0.05896806,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1824?s=10&r=12330,116_s.1824,True,116_s.1824,china|chinese|people's republic of china
116_s.1838,s.1838,116,Hong Kong Human Rights and Democracy Act of 2019,56.0,1.0,1.0,0.04285894,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/1838?s=10&r=12316,116_s.1838,True,116_s.1838,china
116_s.1879,s.1879,116,Protect Our Universities Act of 2019,0.0,1.0,1.0,0.02161172,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/1879?s=10&r=12275,116_s.1879,True,116_s.1879,china
116_s.188,s.188,116,"Border, Law Enforcement, Operational Control, and Sovereignty Act of 2019",0.0,1.0,1.0,0.03663004,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/188?s=10&r=13966,116_s.188,True,116_s.188,china|chinese|people's republic of china
116_s.1965,s.1965,116,Combating the Illicit Trade in Tobacco Products Act,3.0,1.0,0.0,0.0518487,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/1965?s=10&r=1,116_s.1965,False,,
116_s.2,s.2,116,Fair Trade with China Enforcement Act,2.0,1.0,1.0,0.09926342,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2?s=10&r=14152,116_s.2,True,116_s.2,china|chinese|people's republic of china
116_s.2050,s.2050,116,LEED Act,1.0,1.0,1.0,0.02771194,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2050?s=10&r=12104,116_s.2050,True,116_s.2050,china
116_s.2066,s.2066,116,Saudi Arabia Diplomatic Review Act of 2019,6.0,1.0,1.0,0.01363536,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2066?s=10&r=12088,116_s.2066,True,116_s.2066,china
116_s.2093,s.2093,116,Rare Earth Cooperative 21st Century Manufacturing Act or the RE-Coop 21st Century Manufacturing Act,0.0,1.0,0.0,0.09140316,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2093?s=4&r=1,116_s.2093,False,,
116_s.2117,s.2117,116,Huawei Prohibition Act of 2019,2.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/2117?s=10&r=12037,116_s.2117,True,116_s.2117,china
116_s.2118,s.2118,116,Defending America s 5G Future Act,11.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/2118?s=10&r=12036,116_s.2118,True,116_s.2118,china
116_s.2228,s.2228,116,RE-Coop 21st Century Manufacturing Act,0.0,1.0,0.0,0.01208459,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2093?s=4&r=1,116_s.2228,False,,
116_s.2240,s.2240,116,Digital Citizenship and Media Literacy Act,7.0,1.0,0.0,0.03115067,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2240?s=6&r=1,116_s.2240,False,,
116_s.2261,s.2261,116,Clean Energy Victory Bond Act of 2019,1.0,1.0,0.0,0.04485488,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2261?s=8&r=1,116_s.2261,False,,
116_s.2297,s.2297,116,Coast Guard Authorization Act of 2019,3.0,1.0,0.0,0.00553681,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2297?s=10&r=1,116_s.2297,False,,
116_s.2307,s.2307,116,World Language Advancement and Readiness Act of 2019,0.0,1.0,0.0,0.03726708,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2307?s=4&r=1,116_s.2307,False,,
116_s.2316,s.2316,116,MICROCHIPS Act of 2019,1.0,1.0,0.0,0.02311558,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2316/text?s=6&r=1,116_s.2316,False,,
116_s.2320,s.2320,116,Peace Corps Mission Accountability Act,0.0,1.0,1.0,0.00641026,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2320?s=10&r=11834,116_s.2320,True,116_s.2320,china
116_s.2323,s.2323,116,SAFE Mail Act,0.0,1.0,0.0,0.03144654,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2323?s=8&r=1,116_s.2323,False,,
116_s.2325,s.2325,116,Super Pollutants Act,1.0,1.0,0.0,0.03057156,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2325?s=10&r=1,116_s.2325,False,,
116_s.2368,s.2368,116,Nuclear Energy Renewal Act of 2019,1.0,1.0,0.0,0.04235819,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2368?s=2&r=1,116_s.2368,False,,
116_s.2386,s.2386,116,TIANANMEN Act of 2019,1.0,1.0,1.0,0.04302204,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2386?s=10&r=11768,116_s.2386,True,116_s.2386,china|chinese|people's republic of china
116_s.2394,s.2394,116,Richard G. Lugar and Ellen O. Tauscher Act to Maintain Limits on Russian Nuclear Forces,3.0,1.0,0.0,0.03541564,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2394?s=4&r=1,116_s.2394,True,116_s.2394,china
116_s.245,s.245,116,Damon Paul Nelson and Matthew Young Pollard Intelligence Authorization Act for Fiscal Years 2018 and 2019,1.0,1.0,1.0,0.01169097,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/245?s=10&r=13909,116_s.245,True,116_s.245,china
116_s.2481,s.2481,116,End Neglected Tropical Diseases Act,2.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/2481?s=10&r=11673,116_s.2481,True,116_s.2481,china
116_s.249,s.249,116,"A bill to direct the Secretary of State to develop a strategy to regain observer status for Taiwan in the World Health Organization, and for other purposes.",23.0,1.0,0.0,0.05413687,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/249/text?s=6&r=1,116_s.249,True,116_s.249,china
116_s.2493,s.2493,116,Combatting Foreign Influence Act of 2019,3.0,1.0,1.0,0.04921077,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2493?s=10&r=11661,116_s.2493,True,116_s.2493,china
116_s.2502,s.2502,116,American Security Drone Act of 2020,6.0,1.0,1.0,0.01020408,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2502?s=10&r=11652,116_s.2502,True,116_s.2502,china
116_s.2528,s.2528,116,"A bill to require the Director of National Intelligence to submit to Congress a report on the purpose, scope, and means of expanded Chinese influence in international organizations, and for other purposes.",1.0,1.0,1.0,0.0234375,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2528?s=10&r=11626,116_s.2528,True,116_s.2528,china|chinese
116_s.2539,s.2539,116,Tibetan Policy and Support Act of 2019,25.0,1.0,1.0,0.0417847,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2539?s=10&r=11615,116_s.2539,True,116_s.2539,china|chinese|beijing
116_s.2547,s.2547,116,Indo-Pacific Cooperation Act of 2019,5.0,1.0,1.0,0.0725,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2547?s=10&r=11607,116_s.2547,True,116_s.2547,china|people's republic of china
116_s.2551,s.2551,116,Tariff Rebate Act,0.0,1.0,0.0,0.05695509,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2551/text?s=8&r=1,116_s.2551,False,,
116_s.2563,s.2563,116,ILLICIT CASH Act,11.0,1.0,1.0,0.00963868,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2563?s=10&r=11591,116_s.2563,True,116_s.2563,china
116_s.2581,s.2581,116,"An original bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2020, and for other purposes.",0.0,1.0,1.0,0.00638337,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2581?s=10&r=11573,116_s.2581,True,116_s.2581,china
116_s.2583,s.2583,116,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2020, and for other purposes.",0.0,1.0,1.0,0.01140338,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2583?s=10&r=11571,116_s.2583,True,116_s.2583,china|people's republic of china
116_s.2584,s.2584,116,"An original bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes.",0.0,1.0,0.0,0.00854491,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2584?s=2&r=1,116_s.2584,False,,
116_s.2603,s.2603,116,RELIEF Act,6.0,1.0,0.0,0.01476015,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2603?s=5&r=1,116_s.2603,True,116_s.2603,china
116_s.2697,s.2697,116,Tariff Tax Credit Act of 2019,0.0,1.0,1.0,0.02862595,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2697?s=10&r=11457,116_s.2697,True,116_s.2697,china|chinese
116_s.2710,s.2710,116,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,17.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/2701?s=10&r=11453,116_s.2710,True,116_s.2710,china
116_s.2727,s.2727,116,Smarter Approaches to Nuclear Expenditures Act,1.0,1.0,0.0,0.03346457,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2727?s=9&r=1,116_s.2727,False,,
116_s.2743,s.2743,116,"A bill to establish the China Censorship Monitor and Action Group, and for other purposes.",6.0,1.0,1.0,0.0224359,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2743?s=10&r=11411,116_s.2743,True,116_s.2743,china
