legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
112_h.r.4589,112,hr,hr4589,tariff,bill
112_h.r.4590,112,hr,hr4590,tariff,bill
112_h.r.4591,112,hr,hr4591,tariff,bill
112_h.r.4592,112,hr,hr4592,tariff,bill
112_h.r.4593,112,hr,hr4593,tariff,bill
112_h.r.4594,112,hr,hr4594,tariff,bill
112_h.r.4595,112,hr,hr4595,tariff,bill
112_h.r.4596,112,hr,hr4596,tariff,bill
112_h.r.4597,112,hr,hr4597,tariff,bill
112_h.r.4598,112,hr,hr4598,tariff,bill
112_h.r.4599,112,hr,hr4599,tariff,bill
112_h.r.4600,112,hr,hr4600,tariff,bill
112_h.r.4601,112,hr,hr4601,tariff,bill
112_h.r.4602,112,hr,hr4602,tariff,bill
112_h.r.4603,112,hr,hr4603,tariff,bill
112_h.r.4610,112,hr,hr4610,tariff,bill
112_h.r.4611,112,hr,hr4611,tariff,bill
112_h.r.4612,112,hr,hr4612,tariff,bill
112_h.r.4613,112,hr,hr4613,tariff,bill
112_h.r.4614,112,hr,hr4614,tariff,bill
112_h.r.4615,112,hr,hr4615,tariff,bill
112_h.r.4616,112,hr,hr4616,tariff,bill
112_h.r.4617,112,hr,hr4617,tariff,bill
112_h.r.4618,112,hr,hr4618,tariff,bill
112_h.r.4619,112,hr,hr4619,tariff,bill
112_h.r.4621,112,hr,hr4621,tariff,bill
112_h.r.4626,112,hr,hr4626,tariff,bill
112_h.r.4627,112,hr,hr4627,tariff,bill
112_h.r.4632,112,hr,hr4632,tariff,bill
112_h.r.4633,112,hr,hr4633,tariff,bill
112_h.r.4634,112,hr,hr4634,tariff,bill
112_h.r.4635,112,hr,hr4635,tariff,bill
112_h.r.4636,112,hr,hr4636,tariff,bill
112_h.r.4637,112,hr,hr4637,tariff,bill
112_h.r.4638,112,hr,hr4638,tariff,bill
112_h.r.4639,112,hr,hr4639,tariff,bill
112_h.r.4640,112,hr,hr4640,tariff,bill
112_h.r.4641,112,hr,hr4641,tariff,bill
112_h.r.4642,112,hr,hr4642,tariff,bill
112_h.r.4644,112,hr,hr4644,tariff,bill
112_h.r.4645,112,hr,hr4645,tariff,bill
112_h.r.4646,112,hr,hr4646,tariff,bill
112_h.r.4647,112,hr,hr4647,tariff,bill
112_h.r.4648,112,hr,hr4648,tariff,bill
112_h.r.4649,112,hr,hr4649,tariff,bill
112_h.r.4650,112,hr,hr4650,tariff,bill
112_h.r.4651,112,hr,hr4651,tariff,bill
112_h.r.4652,112,hr,hr4652,tariff,bill
112_h.r.4653,112,hr,hr4653,tariff,bill
112_h.r.4654,112,hr,hr4654,tariff,bill
112_h.r.4655,112,hr,hr4655,tariff,bill
112_h.r.4656,112,hr,hr4656,tariff,bill
112_h.r.4657,112,hr,hr4657,tariff,bill
112_h.r.4658,112,hr,hr4658,tariff,bill
112_h.r.4659,112,hr,hr4659,tariff,bill
112_h.r.4660,112,hr,hr4660,tariff,bill
112_h.r.4661,112,hr,hr4661,tariff,bill
112_h.r.4662,112,hr,hr4662,tariff,bill
112_h.r.4663,112,hr,hr4663,tariff,bill
112_h.r.4664,112,hr,hr4664,tariff,bill
112_h.r.4665,112,hr,hr4665,tariff,bill
112_h.r.4666,112,hr,hr4666,tariff,bill
112_h.r.4667,112,hr,hr4667,tariff,bill
112_h.r.4668,112,hr,hr4668,tariff,bill
112_h.r.4669,112,hr,hr4669,tariff,bill
112_h.r.4670,112,hr,hr4670,tariff,bill
112_h.r.4671,112,hr,hr4671,tariff,bill
112_h.r.4672,112,hr,hr4672,tariff,bill
112_h.r.4673,112,hr,hr4673,tariff,bill
112_h.r.4674,112,hr,hr4674,tariff,bill
112_h.r.4675,112,hr,hr4675,tariff,bill
112_h.r.4676,112,hr,hr4676,tariff,bill
112_h.r.4677,112,hr,hr4677,tariff,bill
112_h.r.4678,112,hr,hr4678,tariff,bill
112_h.r.4679,112,hr,hr4679,tariff,bill
112_h.r.4680,112,hr,hr4680,tariff,bill
112_h.r.4681,112,hr,hr4681,tariff,bill
112_h.r.4682,112,hr,hr4682,tariff,bill
112_h.r.4683,112,hr,hr4683,tariff,bill
112_h.r.4684,112,hr,hr4684,tariff,bill
112_h.r.4685,112,hr,hr4685,tariff,bill
112_h.r.4686,112,hr,hr4686,tariff,bill
112_h.r.4687,112,hr,hr4687,tariff,bill
112_h.r.4688,112,hr,hr4688,tariff,bill
112_h.r.4689,112,hr,hr4689,tariff,bill
112_h.r.4690,112,hr,hr4690,tariff,bill
112_h.r.4691,112,hr,hr4691,tariff,bill
112_h.r.4692,112,hr,hr4692,tariff,bill
112_h.r.4693,112,hr,hr4693,tariff,bill
112_h.r.4694,112,hr,hr4694,tariff,bill
112_h.r.4695,112,hr,hr4695,tariff,bill
112_h.r.4696,112,hr,hr4696,tariff,bill
112_h.r.4697,112,hr,hr4697,tariff,bill
112_h.r.4698,112,hr,hr4698,tariff,bill
112_h.r.4699,112,hr,hr4699,tariff,bill
112_h.r.4700,112,hr,hr4700,tariff,bill
112_h.r.4701,112,hr,hr4701,tariff,bill
112_h.r.4702,112,hr,hr4702,tariff,bill
112_h.r.4703,112,hr,hr4703,tariff,bill
112_h.r.4704,112,hr,hr4704,tariff,bill
112_h.r.4705,112,hr,hr4705,tariff,bill
112_h.r.4706,112,hr,hr4706,tariff,bill
112_h.r.4707,112,hr,hr4707,tariff,bill
112_h.r.4708,112,hr,hr4708,tariff,bill
112_h.r.4709,112,hr,hr4709,tariff,bill
112_h.r.4710,112,hr,hr4710,tariff,bill
112_h.r.4711,112,hr,hr4711,tariff,bill
112_h.r.4712,112,hr,hr4712,tariff,bill
112_h.r.4713,112,hr,hr4713,tariff,bill
112_h.r.4714,112,hr,hr4714,tariff,bill
112_h.r.4715,112,hr,hr4715,tariff,bill
112_h.r.4716,112,hr,hr4716,tariff,bill
112_h.r.4717,112,hr,hr4717,tariff,bill
112_h.r.4718,112,hr,hr4718,tariff,bill
112_h.r.4719,112,hr,hr4719,tariff,bill
112_h.r.4722,112,hr,hr4722,tariff,bill
112_h.r.4723,112,hr,hr4723,tariff,bill
112_h.r.4724,112,hr,hr4724,tariff,bill
112_h.r.4725,112,hr,hr4725,tariff,bill
112_h.r.4726,112,hr,hr4726,tariff,bill
112_h.r.4727,112,hr,hr4727,tariff,bill
112_h.r.4728,112,hr,hr4728,tariff,bill
112_h.r.4729,112,hr,hr4729,tariff,bill
112_h.r.4731,112,hr,hr4731,tariff,bill
112_h.r.4732,112,hr,hr4732,tariff,bill
112_h.r.4733,112,hr,hr4733,tariff,bill
112_h.r.4734,112,hr,hr4734,tariff,bill
112_h.r.4735,112,hr,hr4735,tariff,bill
112_h.r.4736,112,hr,hr4736,tariff,bill
112_h.r.4737,112,hr,hr4737,tariff,bill
112_h.r.4738,112,hr,hr4738,tariff,bill
112_h.r.4739,112,hr,hr4739,tariff,bill
112_h.r.4741,112,hr,hr4741,tariff,bill
112_h.r.4742,112,hr,hr4742,tariff,bill
112_h.r.4743,112,hr,hr4743,tariff,bill
112_h.r.4744,112,hr,hr4744,tariff,bill
112_h.r.4745,112,hr,hr4745,tariff,bill
112_h.r.4746,112,hr,hr4746,tariff,bill
112_h.r.4747,112,hr,hr4747,tariff,bill
112_h.r.4748,112,hr,hr4748,tariff,bill
112_h.r.4749,112,hr,hr4749,tariff,bill
112_h.r.4750,112,hr,hr4750,tariff,bill
112_h.r.4751,112,hr,hr4751,tariff,bill
112_h.r.4752,112,hr,hr4752,tariff,bill
112_h.r.4753,112,hr,hr4753,tariff,bill
112_h.r.4754,112,hr,hr4754,tariff,bill
112_h.r.4755,112,hr,hr4755,tariff,bill
112_h.r.4756,112,hr,hr4756,tariff,bill
112_h.r.4757,112,hr,hr4757,tariff,bill
112_h.r.4758,112,hr,hr4758,tariff,bill
112_h.r.4760,112,hr,hr4760,tariff,bill
112_h.r.4761,112,hr,hr4761,tariff,bill
112_h.r.4762,112,hr,hr4762,tariff,bill
112_h.r.4763,112,hr,hr4763,tariff,bill
112_h.r.4764,112,hr,hr4764,tariff,bill
112_h.r.4765,112,hr,hr4765,tariff,bill
112_h.r.4766,112,hr,hr4766,tariff,bill
112_h.r.4767,112,hr,hr4767,tariff,bill
112_h.r.4768,112,hr,hr4768,tariff,bill
112_h.r.4769,112,hr,hr4769,tariff,bill
112_h.r.4770,112,hr,hr4770,tariff,bill
112_h.r.4771,112,hr,hr4771,tariff,bill
112_h.r.4772,112,hr,hr4772,tariff,bill
112_h.r.4773,112,hr,hr4773,tariff,bill
112_h.r.4774,112,hr,hr4774,tariff,bill
112_h.r.4775,112,hr,hr4775,tariff,bill
112_h.r.4776,112,hr,hr4776,tariff,bill
112_h.r.4777,112,hr,hr4777,tariff,bill
112_h.r.4778,112,hr,hr4778,tariff,bill
112_h.r.4779,112,hr,hr4779,tariff,bill
112_h.r.4780,112,hr,hr4780,tariff,bill
112_h.r.4781,112,hr,hr4781,tariff,bill
112_h.r.4782,112,hr,hr4782,tariff,bill
112_h.r.4783,112,hr,hr4783,tariff,bill
112_h.r.4784,112,hr,hr4784,tariff,bill
112_h.r.4785,112,hr,hr4785,tariff,bill
112_h.r.4786,112,hr,hr4786,tariff,bill
112_h.r.4787,112,hr,hr4787,tariff,bill
112_h.r.4788,112,hr,hr4788,tariff,bill
112_h.r.4789,112,hr,hr4789,tariff,bill
112_h.r.4790,112,hr,hr4790,tariff,bill
112_h.r.4791,112,hr,hr4791,tariff,bill
112_h.r.4792,112,hr,hr4792,tariff,bill
112_h.r.4793,112,hr,hr4793,tariff,bill
112_h.r.4794,112,hr,hr4794,tariff,bill
112_h.r.4795,112,hr,hr4795,tariff,bill
112_h.r.4796,112,hr,hr4796,tariff,bill
112_h.r.4797,112,hr,hr4797,tariff,bill
112_h.r.4798,112,hr,hr4798,tariff,bill
112_h.r.4799,112,hr,hr4799,tariff,bill
112_h.r.4800,112,hr,hr4800,tariff,bill
112_h.r.4801,112,hr,hr4801,tariff,bill
112_h.r.4802,112,hr,hr4802,tariff,bill
112_h.r.4803,112,hr,hr4803,tariff,bill
112_h.r.4805,112,hr,hr4805,tariff,bill
112_h.r.4806,112,hr,hr4806,tariff,bill
112_h.r.4807,112,hr,hr4807,tariff,bill
112_h.r.4808,112,hr,hr4808,tariff,bill
112_h.r.4809,112,hr,hr4809,tariff,bill
112_h.r.4810,112,hr,hr4810,tariff,bill
112_h.r.4811,112,hr,hr4811,tariff,bill
112_h.r.4812,112,hr,hr4812,tariff,bill
112_h.r.4813,112,hr,hr4813,tariff,bill
112_h.r.4814,112,hr,hr4814,tariff,bill
112_h.r.4815,112,hr,hr4815,tariff,bill
112_h.r.4819,112,hr,hr4819,tariff,bill
112_h.r.4820,112,hr,hr4820,tariff,bill
112_h.r.4821,112,hr,hr4821,tariff,bill
112_h.r.4822,112,hr,hr4822,tariff,bill
112_h.r.4823,112,hr,hr4823,tariff,bill
112_h.r.4824,112,hr,hr4824,tariff,bill
112_h.r.4827,112,hr,hr4827,tariff,bill
112_h.r.4828,112,hr,hr4828,tariff,bill
112_h.r.4829,112,hr,hr4829,tariff,bill
112_h.r.4830,112,hr,hr4830,tariff,bill
112_h.r.4831,112,hr,hr4831,tariff,bill
112_h.r.4832,112,hr,hr4832,tariff,bill
112_h.r.4833,112,hr,hr4833,tariff,bill
112_h.r.4834,112,hr,hr4834,tariff,bill
112_h.r.4835,112,hr,hr4835,tariff,bill
112_h.r.4836,112,hr,hr4836,tariff,bill
112_h.r.4837,112,hr,hr4837,tariff,bill
112_h.r.4838,112,hr,hr4838,tariff,bill
112_h.r.4839,112,hr,hr4839,tariff,bill
112_h.r.4840,112,hr,hr4840,tariff,bill
112_h.r.4841,112,hr,hr4841,tariff,bill
112_h.r.4842,112,hr,hr4842,tariff,bill
112_h.r.4843,112,hr,hr4843,tariff,bill
112_h.r.4844,112,hr,hr4844,tariff,bill
112_h.r.4845,112,hr,hr4845,tariff,bill
112_h.r.4851,112,hr,hr4851,tariff,bill
112_h.r.4852,112,hr,hr4852,tariff,bill
112_h.r.4853,112,hr,hr4853,tariff,bill
112_h.r.4854,112,hr,hr4854,tariff,bill
112_h.r.4855,112,hr,hr4855,tariff,bill
112_h.r.4856,112,hr,hr4856,tariff,bill
112_h.r.4857,112,hr,hr4857,tariff,bill
112_h.r.4858,112,hr,hr4858,tariff,bill
112_h.r.4859,112,hr,hr4859,tariff,bill
112_h.r.4860,112,hr,hr4860,tariff,bill
112_h.r.4861,112,hr,hr4861,tariff,bill
112_h.r.4862,112,hr,hr4862,tariff,bill
112_h.r.4863,112,hr,hr4863,tariff,bill
112_h.r.4864,112,hr,hr4864,tariff,bill
112_h.r.4865,112,hr,hr4865,tariff,bill
112_h.r.4866,112,hr,hr4866,tariff,bill
112_h.r.4867,112,hr,hr4867,tariff,bill
112_h.r.4868,112,hr,hr4868,tariff,bill
112_h.r.4870,112,hr,hr4870,tariff,bill
112_h.r.4871,112,hr,hr4871,tariff,bill
112_h.r.4872,112,hr,hr4872,tariff,bill
112_h.r.4873,112,hr,hr4873,tariff,bill
112_h.r.4874,112,hr,hr4874,tariff,bill
112_h.r.4875,112,hr,hr4875,tariff,bill
112_h.r.4876,112,hr,hr4876,tariff,bill
112_h.r.4877,112,hr,hr4877,tariff,bill
112_h.r.4878,112,hr,hr4878,tariff,bill
112_h.r.4879,112,hr,hr4879,tariff,bill
112_h.r.4880,112,hr,hr4880,tariff,bill
112_h.r.4881,112,hr,hr4881,tariff,bill
112_h.r.4882,112,hr,hr4882,tariff,bill
112_h.r.4883,112,hr,hr4883,tariff,bill
112_h.r.4884,112,hr,hr4884,tariff,bill
112_h.r.4885,112,hr,hr4885,tariff,bill
112_h.r.4886,112,hr,hr4886,tariff,bill
112_h.r.4887,112,hr,hr4887,tariff,bill
112_h.r.4888,112,hr,hr4888,tariff,bill
112_h.r.4889,112,hr,hr4889,tariff,bill
112_h.r.4890,112,hr,hr4890,tariff,bill
112_h.r.4891,112,hr,hr4891,tariff,bill
112_h.r.4892,112,hr,hr4892,tariff,bill
112_h.r.4893,112,hr,hr4893,tariff,bill
112_h.r.4894,112,hr,hr4894,tariff,bill
112_h.r.4895,112,hr,hr4895,tariff,bill
112_h.r.4896,112,hr,hr4896,tariff,bill
112_h.r.4897,112,hr,hr4897,tariff,bill
112_h.r.4898,112,hr,hr4898,tariff,bill
112_h.r.4899,112,hr,hr4899,tariff,bill
112_h.r.4900,112,hr,hr4900,tariff,bill
112_h.r.4901,112,hr,hr4901,tariff,bill
112_h.r.4902,112,hr,hr4902,tariff,bill
112_h.r.4903,112,hr,hr4903,tariff,bill
112_h.r.4904,112,hr,hr4904,tariff,bill
112_h.r.4905,112,hr,hr4905,tariff,bill
112_h.r.4906,112,hr,hr4906,tariff,bill
112_h.r.4907,112,hr,hr4907,tariff,bill
112_h.r.4908,112,hr,hr4908,tariff,bill
112_h.r.4909,112,hr,hr4909,tariff,bill
112_h.r.4910,112,hr,hr4910,tariff,bill
112_h.r.4911,112,hr,hr4911,tariff,bill
112_h.r.4912,112,hr,hr4912,tariff,bill
112_h.r.4914,112,hr,hr4914,tariff,bill
112_h.r.4915,112,hr,hr4915,tariff,bill
112_h.r.4916,112,hr,hr4916,tariff,bill
112_h.r.4917,112,hr,hr4917,tariff,bill
112_h.r.4918,112,hr,hr4918,tariff,bill
112_h.r.4919,112,hr,hr4919,tariff,bill
112_h.r.4920,112,hr,hr4920,tariff,bill
112_h.r.4921,112,hr,hr4921,tariff,bill
112_h.r.4922,112,hr,hr4922,tariff,bill
112_h.r.4923,112,hr,hr4923,tariff,bill
112_h.r.4924,112,hr,hr4924,tariff,bill
112_h.r.4925,112,hr,hr4925,tariff,bill
112_h.r.4926,112,hr,hr4926,tariff,bill
112_h.r.4927,112,hr,hr4927,tariff,bill
112_h.r.4928,112,hr,hr4928,tariff,bill
112_h.r.4929,112,hr,hr4929,tariff,bill
112_h.r.4930,112,hr,hr4930,tariff,bill
112_h.r.4931,112,hr,hr4931,tariff,bill
112_h.r.4932,112,hr,hr4932,tariff,bill
112_h.r.4934,112,hr,hr4934,tariff,bill
112_h.r.4935,112,hr,hr4935,tariff,bill
112_h.r.4936,112,hr,hr4936,tariff,bill
112_h.r.4937,112,hr,hr4937,tariff,bill
112_h.r.4938,112,hr,hr4938,tariff,bill
112_h.r.4939,112,hr,hr4939,tariff,bill
112_h.r.4940,112,hr,hr4940,tariff,bill
112_h.r.4941,112,hr,hr4941,tariff,bill
112_h.r.4942,112,hr,hr4942,tariff,bill
112_h.r.4943,112,hr,hr4943,tariff,bill
112_h.r.4944,112,hr,hr4944,tariff,bill
112_h.r.4945,112,hr,hr4945,tariff,bill
112_h.r.4946,112,hr,hr4946,tariff,bill
112_h.r.4947,112,hr,hr4947,tariff,bill
112_h.r.4949,112,hr,hr4949,tariff,bill
112_h.r.4950,112,hr,hr4950,tariff,bill
112_h.r.4951,112,hr,hr4951,tariff,bill
112_h.r.4952,112,hr,hr4952,tariff,bill
112_h.r.4954,112,hr,hr4954,tariff,bill
112_h.r.4955,112,hr,hr4955,tariff,bill
112_h.r.4956,112,hr,hr4956,tariff,bill
112_h.r.4957,112,hr,hr4957,tariff,bill
112_h.r.4958,112,hr,hr4958,tariff,bill
112_h.r.4959,112,hr,hr4959,tariff,bill
112_h.r.4960,112,hr,hr4960,tariff,bill
112_h.r.4961,112,hr,hr4961,tariff,bill
112_h.r.4962,112,hr,hr4962,tariff,bill
112_h.r.4964,112,hr,hr4964,tariff,bill
112_h.r.4968,112,hr,hr4968,tariff,bill
112_h.r.4973,112,hr,hr4973,tariff,bill
112_h.r.4974,112,hr,hr4974,tariff,bill
112_h.r.4975,112,hr,hr4975,tariff,bill
112_h.r.4977,112,hr,hr4977,tariff,bill
112_h.r.4980,112,hr,hr4980,tariff,bill
112_h.r.4981,112,hr,hr4981,tariff,bill
112_h.r.4983,112,hr,hr4983,tariff,bill
112_h.r.4984,112,hr,hr4984,tariff,bill
112_h.r.4985,112,hr,hr4985,tariff,bill
112_h.r.4986,112,hr,hr4986,tariff,bill
112_h.r.4987,112,hr,hr4987,tariff,bill
112_h.r.4988,112,hr,hr4988,tariff,bill
112_h.r.4989,112,hr,hr4989,tariff,bill
112_h.r.4990,112,hr,hr4990,tariff,bill
112_h.r.4991,112,hr,hr4991,tariff,bill
112_h.r.4992,112,hr,hr4992,tariff,bill
112_h.r.4993,112,hr,hr4993,tariff,bill
112_h.r.4994,112,hr,hr4994,tariff,bill
112_h.r.4995,112,hr,hr4995,tariff,bill
112_h.r.4996,112,hr,hr4996,tariff,bill
112_h.r.4997,112,hr,hr4997,tariff,bill
112_h.r.4998,112,hr,hr4998,tariff,bill
112_h.r.4999,112,hr,hr4999,tariff,bill
112_h.r.5000,112,hr,hr5000,tariff,bill
112_h.r.5001,112,hr,hr5001,tariff,bill
112_h.r.5002,112,hr,hr5002,tariff,bill
112_h.r.5003,112,hr,hr5003,tariff,bill
112_h.r.5004,112,hr,hr5004,tariff,bill
112_h.r.5005,112,hr,hr5005,tariff,bill
112_h.r.5006,112,hr,hr5006,tariff,bill
112_h.r.5007,112,hr,hr5007,tariff,bill
112_h.r.5008,112,hr,hr5008,tariff,bill
112_h.r.5009,112,hr,hr5009,tariff,bill
112_h.r.5010,112,hr,hr5010,tariff,bill
112_h.r.5011,112,hr,hr5011,tariff,bill
112_h.r.5012,112,hr,hr5012,tariff,bill
112_h.r.5013,112,hr,hr5013,tariff,bill
112_h.r.5014,112,hr,hr5014,tariff,bill
112_h.r.5015,112,hr,hr5015,tariff,bill
112_h.r.5016,112,hr,hr5016,tariff,bill
112_h.r.5017,112,hr,hr5017,tariff,bill
112_h.r.5018,112,hr,hr5018,tariff,bill
112_h.r.5019,112,hr,hr5019,tariff,bill
112_h.r.5020,112,hr,hr5020,tariff,bill
112_h.r.5021,112,hr,hr5021,tariff,bill
112_h.r.5022,112,hr,hr5022,tariff,bill
112_h.r.5023,112,hr,hr5023,tariff,bill
112_h.r.5024,112,hr,hr5024,tariff,bill
112_h.r.5025,112,hr,hr5025,tariff,bill
112_h.r.5026,112,hr,hr5026,tariff,bill
112_h.r.5027,112,hr,hr5027,tariff,bill
